array_index,partition,pair_key,donor_scaffold,acceptor_scaffold,donor_smiles,acceptor_smiles
725,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=C(C=C(F)C(F)=C1)C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(CCCCCC)C=C6)=C(C7=C4C=C(C8=NN=C(C9=CC%10=C(C%11=C(C%10(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C=C(/C=C%14C(C%15=C(C=C(F)C(F)=C%15)C\%14=C(C#N)\C#N)=O)S%11)S9)C=C8)S7)S3,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3c(s2)-c2sc(-c4ccc(-c5cc6c(s5)-c5sc(C=C7C(=C)c8ccccc8C7=O)cc5C6(c5ccccc5)c5ccccc5)nn4)cc2C3(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=C(C=C(F)C(F)=C1)C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(CCCCCC)C=C6)=C(C7=C4C=C(C8=NN=C(C9=CC%10=C(C%11=C(C%10(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C=C(/C=C%14C(C%15=C(C=C(F)C(F)=C%15)C\%14=C(C#N)\C#N)=O)S%11)S9)C=C8)S7)S3
726,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=C(C=C(F)C(F)=C1)C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C5(C6=CC=C(CCCCCCCC)C=C6)C7=CC=C(CCCCCCCC)C=C7)=C(C8=C5C(C(C9=CC=C(S9)[Si](CCC)(CCC)CCC)=C%10SC%11=C(C(C%12=CC=C(C=C%12)CCCCCCCCC)(C%13=C%11SC%14=C%13SC(/C=C%15C(C%16=C(C=C(F)C(F)=C%16)C\%15=C(C#N)\C#N)=O)=C%14)C%17=CC=C(C=C%17)CCCCCCCC)C%10=C%18C%19=CC=C([Si](CCC)(CCC)CCC)S%19)=C%18S8)S4)S3,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2c-4sc3c(-c4cccs4)c4c5c(sc4c(-c4cccs4)c23)-c2sc3cc(C=C4C(=C)c6ccccc6C4=O)sc3c2C5(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=C(C=C(F)C(F)=C1)C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C(C5(C6=CC=C(CCCCCCCC)C=C6)C7=CC=C(CCCCCCCC)C=C7)=C(C8=C5C(C(C9=CC=C(S9)[Si](CCC)(CCC)CCC)=C%10SC%11=C(C(C%12=CC=C(C=C%12)CCCCCCCCC)(C%13=C%11SC%14=C%13SC(/C=C%15C(C%16=C(C=C(F)C(F)=C%16)C\%15=C(C#N)\C#N)=O)=C%14)C%17=CC=C(C=C%17)CCCCCCCC)C%10=C%18C%19=CC=C([Si](CCC)(CCC)CCC)S%19)=C%18S8)S4)S3
727,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=C(Cl)SC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC4=C5C(C6=C4C([O]CC(CC)CCCC)=C7C(C([O]CC(CCCC)CC)=C8C(SC9=C%10SC(/C=C%11C(C%12=C(Cl)SC=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C(C%13=CC=C(CCCCCC)C=C%13)(C%14=CC=C(CCCCCC)C=C%14)C8=C7)=C6)(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)=C5S3,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3cc5c(cc3cc2-4)C(c2ccccc2)(c2ccccc2)c2c-5sc3cc(C=C4C(=C)c5cscc5C4=O)sc23)C(=O)c2cscc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=C(Cl)SC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC4=C5C(C6=C4C([O]CC(CC)CCCC)=C7C(C([O]CC(CCCC)CC)=C8C(SC9=C%10SC(/C=C%11C(C%12=C(Cl)SC=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C(C%13=CC=C(CCCCCC)C=C%13)(C%14=CC=C(CCCCCC)C=C%14)C8=C7)=C6)(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)=C5S3
728,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=C(SC=C1C/2=C(C#N)\C#N)Cl)C2=C/C3=CC(CC4=C5C(C(C=C6)=CC=C6CCCCCC)(C(C4=C7)=CC8=C7C(C9=CC=C(C=C9)CCCCCC)(C%10=CC=C(C=C%10)CCCCCC)C%11=C8SC%12=C%11SC(/C=C%13C(C%14=C(SC=C%14C\%13=C(C#N)\C#N)Cl)=O)=C%12)C%15=CC=C(C=C%15)CCCCCC)=C5S3,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3c(s2)C2=C(C3)c3cc4c(cc3C2(c2ccccc2)c2ccccc2)-c2sc3cc(C=C5C(=C)c6cscc6C5=O)sc3c2C4(c2ccccc2)c2ccccc2)C(=O)c2cscc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=C(SC=C1C/2=C(C#N)\C#N)Cl)C2=C/C3=CC(CC4=C5C(C(C=C6)=CC=C6CCCCCC)(C(C4=C7)=CC8=C7C(C9=CC=C(C=C9)CCCCCC)(C%10=CC=C(C=C%10)CCCCCC)C%11=C8SC%12=C%11SC(/C=C%13C(C%14=C(SC=C%14C\%13=C(C#N)\C#N)Cl)=O)=C%12)C%15=CC=C(C=C%15)CCCCCC)=C5S3
729,development_validation,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=C2C=C(Cl)C(Cl)=C1)C(/C2=C(C#N)/C#N)=C\C3=C(CCCCCCCC)C(SC4=C5N(C6=C4C7=NSN=C7C8=C6N(CC(CCCC)CC)C9=C8SC(/C=C%10/C(C%11=C(C%10=O)C=C(Cl)C(Cl)=C%11)=C(C#N)\[N+]#[C-])=C9CCCCCCCC)CC(CCCC)CC)=C5S3,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7cc(C=C8C(=C)c9ccccc9C8=O)sc7c6c6nsnc6c54)c3s2)C(=O)c2ccccc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=C2C=C(Cl)C(Cl)=C1)C(/C2=C(C#N)/C#N)=C\C3=C(CCCCCCCC)C(SC4=C5N(C6=C4C7=NSN=C7C8=C6N(CC(CCCC)CC)C9=C8SC(/C=C%10/C(C%11=C(C%10=O)C=C(Cl)C(Cl)=C%11)=C(C#N)\[N+]#[C-])=C9CCCCCCCC)CC(CCCC)CC)=C5S3
730,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=CC(Cl)=C(Cl)C=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(CCCCCCCC)CCCCCCCC)C7=C(C=C8C9=C(C=C(S9)/C=C%10C(C%11=CC(Cl)=C(Cl)C=C%11C\%10=C(C#N)/C#N)=O)C(CCCCCCCC)(CCCCCCCC)C8=C7)C(CCCCCCCC)6CCCCCCCC,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2cc3c(cc2C4)-c2sc(C=C4C(=C)c5ccccc5C4=O)cc2C3)C(=O)c2ccccc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=CC(Cl)=C(Cl)C=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(CCCCCCCC)CCCCCCCC)C7=C(C=C8C9=C(C=C(S9)/C=C%10C(C%11=CC(Cl)=C(Cl)C=C%11C\%10=C(C#N)/C#N)=O)C(CCCCCCCC)(CCCCCCCC)C8=C7)C(CCCCCCCC)6CCCCCCCC
731,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=CC(F)=C(C=C1C/2=C(C#N)\C#N)F)C2=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7SC8=C6C(C9=CC=C(C=C9)CC(CC)CCCC)=C(CC%10=C%11C(C%12=CC=C(CCCCCC)C=C%12)(C%13=CC(CCCCCC)=CC=C%13)C%14=C%10SC(/C=C%15C(C%16=C(C=C(F)C(F)=C%16)C\%15=C(C#N)\C#N)=O)=C%14)C%11=C8C%17=CC=C(C=C%17)CC(CC)CCCC)=C7S3,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3c(s2)C2=C(c4c(c(-c5ccccc5)c5c6c(sc5c4-c4ccccc4)-c4sc(C=C5C(=C)c7ccccc7C5=O)cc4C6(c4ccccc4)c4ccccc4)C2)C3(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=CC(F)=C(C=C1C/2=C(C#N)\C#N)F)C2=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7SC8=C6C(C9=CC=C(C=C9)CC(CC)CCCC)=C(CC%10=C%11C(C%12=CC=C(CCCCCC)C=C%12)(C%13=CC(CCCCCC)=CC=C%13)C%14=C%10SC(/C=C%15C(C%16=C(C=C(F)C(F)=C%16)C\%15=C(C#N)\C#N)=O)=C%14)C%11=C8C%17=CC=C(C=C%17)CC(CC)CCCC)=C7S3
732,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=CC=C(Br)C=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC=C3C4=CC=C(C5=CC=C(C=C56)C7=CC=C(S7)/C=C8C(C9=CC=C(Br)C=C9C\8=C(C#N)\C#N)=O)C(C6(CCCCCCCC)CCCCCCCC)=C4,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2ccc(-c3ccc4c(c3)Cc3cc(-c5ccc(C=C6C(=C)c7ccccc7C6=O)s5)ccc3-4)s2)C(=O)c2ccccc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=CC=C(Br)C=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC=C3C4=CC=C(C5=CC=C(C=C56)C7=CC=C(S7)/C=C8C(C9=CC=C(Br)C=C9C\8=C(C#N)\C#N)=O)C(C6(CCCCCCCC)CCCCCCCC)=C4
733,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=CC=C(Br)C=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC=C3C4=CC=C5C(N(C(CCCCCCCC)CCCCCCCC)C6=CC(C7=CC=C(S7)/C=C8C(C9=CC=C(Br)C=C9C\8=C(C#N)\C#N)=O)=CC=C56)=C4,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2ccc(-c3ccc4c(c3)[nH]c3cc(-c5ccc(C=C6C(=C)c7ccccc7C6=O)s5)ccc34)s2)C(=O)c2ccccc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=CC=C(Br)C=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC=C3C4=CC=C5C(N(C(CCCCCCCC)CCCCCCCC)C6=CC(C7=CC=C(S7)/C=C8C(C9=CC=C(Br)C=C9C\8=C(C#N)\C#N)=O)=CC=C56)=C4
734,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=CC=C(Cl)C=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(CCCCCCCC)CCCCCCCC)C7=C(C=C8C9=C(C=C(S9)/C=C%10C(C%11=CC=C(Cl)C=C%11C\%10=C(C#N)/C#N)=O)C(CCCCCCCC)(CCCCCCCC)C8=C7)C(CCCCCCCC)6CCCCCCCC,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2cc3c(cc2C4)-c2sc(C=C4C(=C)c5ccccc5C4=O)cc2C3)C(=O)c2ccccc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=CC=C(Cl)C=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C5=CC6=C(C=C5C4(CCCCCCCC)CCCCCCCC)C7=C(C=C8C9=C(C=C(S9)/C=C%10C(C%11=CC=C(Cl)C=C%11C\%10=C(C#N)/C#N)=O)C(CCCCCCCC)(CCCCCCCC)C8=C7)C(CCCCCCCC)6CCCCCCCC
735,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=C(CCCCCCCCCCC)C(SC(C4=C5C6=C(C7=C(N6CC(CC)CCCC)C8=C(C(CCCCCCCCCCC)=C(S8)/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)\C#N)=O)S7)C%11=NSN=C4%11)=C%12N5CC(CC)CCCC)=C%12S3,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7c8sc(C=C9C(=C)c%10ccccc%10C9=O)cc8sc7c6c6nsnc6c54)c3s2)C(=O)c2ccccc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=CC=CC=C1C/2=C(C#N)\C#N)C2=C/C3=C(CCCCCCCCCCC)C(SC(C4=C5C6=C(C7=C(N6CC(CC)CCCC)C8=C(C(CCCCCCCCCCC)=C(S8)/C=C9C(C(C=CC=C%10)=C%10C\9=C(C#N)\C#N)=O)S7)C%11=NSN=C4%11)=C%12N5CC(CC)CCCC)=C%12S3
736,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC(C(C=C4C5(C6=CC=C(C=C6)CCCCCCCC)C7=CC=C(CCCCCCCC)C=C7)=C8C=C4C9=C5C%10=C(C=C(S%10)/C=C%11C(C%12=CSC=C%12C\%11=C(C#N)\C#N)=O)S9)=C%13C8(C%14=CC=C(C=C%14)CCCCCCCC)C%15=CC=C(CCCCCCCC)C=C%15)=C%13S3,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5cscc5C4=O)sc23)C(=O)c2cscc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC(C(C=C4C5(C6=CC=C(C=C6)CCCCCCCC)C7=CC=C(CCCCCCCC)C=C7)=C8C=C4C9=C5C%10=C(C=C(S%10)/C=C%11C(C%12=CSC=C%12C\%11=C(C#N)\C#N)=O)S9)=C%13C8(C%14=CC=C(C=C%14)CCCCCCCC)C%15=CC=C(CCCCCCCC)C=C%15)=C%13S3
737,development_fixed_test,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC(C4=CC5=C(C6=C(C5(C7=CC=C(C=C7)CCCCCC)C8=CC=C(C=C8)CCCCCC)C9=C(C=C(S9)/C=C%10C(C%11=CSC=C%11C\%10=C(C#N)\C#N)=O)S6)C=C4%12)=C%13C%12(C%14=CC=C(C=C%14)CCCCCC)C(C=C%15)=CC=C%15CCCCCC)=C%13S3,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5cscc5C4=O)sc23)C(=O)c2cscc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC(C4=CC5=C(C6=C(C5(C7=CC=C(C=C7)CCCCCC)C8=CC=C(C=C8)CCCCCC)C9=C(C=C(S9)/C=C%10C(C%11=CSC=C%11C\%10=C(C#N)\C#N)=O)S6)C=C4%12)=C%13C%12(C%14=CC=C(C=C%14)CCCCCC)C(C=C%15)=CC=C%15CCCCCC)=C%13S3
738,development_train,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O||O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC(C4=CC5=C(C6=C(C5(C7=CC=C(C=C7)CCCCCC)C8=CC=C(C=C8)CCCCCC)C9=C(C=C([Se]9)/C=C%10C(C%11=CSC=C%11C\%10=C(C#N)\C#N)=O)S6)C=C4%12)=C%13C%12(C%14=CC=C(C=C%14)CCCCCC)C(C=C%15)=CC=C%15CCCCCC)=C%13[Se]3,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(-c3cccs3)c21,C=C1C(=Cc2cc3sc4c(c3[se]2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5cscc5C4=O)[se]c23)C(=O)c2cscc21,O=C1C2=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C2C(C3=C(C4=CC=C(C5=CC(C(C6=CC(F)=C(CC(CC)CCCC)S6)=C(SC=C7)C7=C8C9=CC(F)=C(CC(CC)CCCC)S9)=C8S5)S4)SC(C%10=CC=CS%10)=C31)=O,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC(SC(C4=CC5=C(C6=C(C5(C7=CC=C(C=C7)CCCCCC)C8=CC=C(C=C8)CCCCCC)C9=C(C=C([Se]9)/C=C%10C(C%11=CSC=C%11C\%10=C(C#N)\C#N)=O)S6)C=C4%12)=C%13C%12(C%14=CC=C(C=C%14)CCCCCC)C(C=C%15)=CC=C%15CCCCCC)=C%13[Se]3
